TAR_ENRE;MEDIDOR;FACTURA;IMP_TOTAL_FACTURA;IMP_ENE_REACT;DIRECCION;NOM_CLIENTE;TENSION;ID_CUENTA;ENERGIA_ACTIVA;FECHA_LEC_DESDE;FECHA_LEC_HASTA;DISTRIBUIDORA;FECH_VTO;FECHA_ARCHIVO;FECHA_ARCHIVO_MODIF;IMP_CONCEPTOS_ELECTRICOS;POT_CONTR;POT_ADQUIRIDA;POT_EXCESO;ENE_REACT;IMP_ENERGIA_ACTIVA;IMP_IMPUESTOS_Y_AJUSTES;Potencia_Optima;COSENO;AÑO FACTURA;Qi;Qf;Qc;Test Qi-Qc;Qc promedio;Qc banco;Cargo_pot_Contratada_Actual;Cargo_pot_excedida_Actual;Cargo_pot_Contratada_Optima;Cargo_pot_excedida_Optima;Importe_Potencia_Actual_Con_impuestos;Importe_Potencia_Optima_Con_impuestos;Cargo_Desvio_optimo;Inmuebles.latitude;Inmuebles.longitude;Inmuebles.TABLA INMUEBLES.DENOMINACION;Inmuebles.TABLA INMUEBLES.NIVEL GESTION 1;IMP_CARGO_POR_POTENCIA;REPARTICION
2;271216;496552;32.636,89 ARS;0;PASEO COLON AV 650   - CAPITAL FEDERAL            ;GCBA ESCUELA TECNICA  N 1 DE.4;BT;61678;12880,0;29/6/2017;31/7/2017;EDESUR;20/9/2017;201708;08/2017;22.845,82 ARS;23;68;45;7982;9415,28;72.389.148,00 ARS;42;0,85;2017;4.214.261.501;4.214.261.501;0;ok;0;0;3928,86;11530,35;7174,44;6661,98;1.969.240.547;1.762.524.689;2.067.158.586;-34,6152155;-58,3687638;ESC.TECNICA Nｰ01 ING. OTTO KRAUSE - SUP. ED. MED. Y TEC. REGION II - DE 4 Y 5;MINISTERIO DE EDUCACION ;159.826.952;AREA ED. MEDIA Y TEC. D.E. 4
2;104948;497882;8.009,59 ARS;0;SAENZ MANUELA 400   - CAPITAL FEDERAL             ;GCBA PUENTE DE LA MUJER       ;BT;80692;2300,0;29/6/2017;1/8/2017;EDESUR;20/9/2017;201708;08/2017;5.606,71 ARS;24;24;0;1425;1681,3;19.019.405,00 ARS;24;0,85;2017;1.487.386.412;1.487.386.412;0;ok;0;0;4099,68;0;4099,68;0;5.222.295.374;5.222.295.374;0;-34,6065712;-58,3631529;PUENTE DE LA MUJER;MINISTERIO DE AMBIENTE Y ESPACIO PUBLICO;44.263.495;PUENTE DE LA MUJER
2;15023058;500065;22.057,06 ARS;0;JUNCAL 690   - CAPITAL FEDERAL                    ;DIR.GRAL DE ENSENANZA         ;BT;18410;12484,0;5/7/2017;3/8/2017;EDESUR;20/9/2017;201708;08/2017;15.439,94 ARS;31;39,75;8,75;7737;9125,8;49.630.562,00 ARS;34;0,85;2017;2.463.483.745;2.463.483.745;0;ok;0;0;5295,42;22.420.125;5807,88;14.733.225;9.601.407.641;9.275.014.181;3.263.934.609;-34,5929006;-58,3768661;AREA EDUC. INICIAL  D.E. 1;MINISTERIO DE EDUCACION ;79.682.038;AREA EDUC. INICIAL  D.E. 1
2;176190;504994;24.231,32 ARS;0;CAMARGO 645   - CAPITAL FEDERAL                   ;GCBA - COMISARIA 27           ;BT;105327;12347,0;12/7/2017;10/8/2017;EDESUR;20/9/2017;201708;08/2017;16.961,92 ARS;37;48,69;11,69;7652;9025,66;54.298.514,00 ARS;52;0,85;2017;3.017.535.184;3.017.535.184;0;ok;0;0;6320,34;29.953.287;8882,64;0;1.186.657.826;1.131.497.331;5.516.049.489;-34,5994479;-58,441112;COMISARIA 27;MINISTERIO DE JUSTICIA Y SEGURIDAD;97.758.086;COMISARIA 27
2;15052175;499393;26.598,98 ARS;0;BRIN MINISTRO 615   - CAPITAL FEDERAL             ;G.C.B.A. MUSEO DEL CINE       ;BT;99331;15592,0;29/6/2017;28/7/2017;EDESUR;20/9/2017;201708;08/2017;18.619,29 ARS;38;46,99;8,99;9663;11397,75;59.520.248,00 ARS;51;0,85;2017;2.912.178.646;2.912.178.646;0;ok;0;0;6491,16;23.035.077;8711,82;0;1.120.291.156;1.109.737.767;1.055.338.857;-34,6295501;-58,3605424;MUSEO DEL CINE PABLO DUCRﾓS HICKEN;MINISTERIO DE CULTURA;92.492.052;MUSEO DEL CINE PABLO DUCRﾓS HICKEN
2;8246;2119554781;18.904,07 ARS;0;EL SALVADOR 5528                            ;GCBA COLEGIO NACIONAL AVELLANEDA                  ;MT;4284043676;8953,0;3/8/2017;31/8/2017;EDENOR;14/9/2017;201708;08/2017;13.232,85 ARS;23;39;13;5382;6544,64;4.492.781.104,00 ARS;29;0,86;2017;2.314.124.103;241.700.292;-1.028.788.171;inconsistencia;0;0;4232,69;4416,72;5336,87;2760,45;1.101.787.794;1.031.460.914;7.032.688.047;-34,5839503;-58,4348812;COLEGIO Nｰ04 NICOLAS AVELLANEDA;MINISTERIO DE EDUCACION ;7.866.648.896;AREA ED. MEDIA Y TEC. D.E. 9
2;8246;2115787698;21.277,10 ARS;0;EL SALVADOR 5528                            ;GCBA COLEGIO NACIONAL AVELLANEDA                  ;MT;4284043676;9284,0;29/6/2017;3/8/2017;EDENOR;17/8/2017;201708;08/2017;14.893,97 ARS;23;39;18;5250;6786,6;5.063.417.433,00 ARS;29;0,87;2017;2.210.231.855;241.700.292;-2.067.710.651;inconsistencia;0;0;4232,69;4416,72;5336,87;2760,45;1.101.787.794;1.031.460.914;7.032.688.047;-34,5839503;-58,4348812;COLEGIO Nｰ04 NICOLAS AVELLANEDA;MINISTERIO DE EDUCACION ;9.427.082.567;AREA ED. MEDIA Y TEC. D.E. 9
2;41586;2119324332;16.339,00 ARS;0;SCALABRINI ORTIZ RAUL AVDA 1350             ;COMISARÍA Nº- 25 - CIRC. V;MT;1534278047;8741,0;31/7/2017;30/8/2017;EDENOR;13/9/2017;201708;08/2017;11.437,30 ARS;10;25;15;2766;6389,67;3.940.509.213,00 ARS;15;0,95;2017;8.217.102.629;1.549.360.846;-7.276.505.831;inconsistencia;0;0;1840,3;4.140.675;2760,45;2760,45;7.618.745.384;7.032.688.047;5.860.573.372;-34,592566;-58,427588;COMISARﾍA 25;MINISTERIO DE JUSTICIA Y SEGURIDAD;6.008.820.787;COMISARIA 25
2;66798404;512461;6.928,74 ARS;0;MONTES DE OCA AV 807   - CAPITAL FEDERAL          ;ESC.N 15 D.E. N 5             ;BT;22850;2166,0;31/7/2017;30/8/2017;EDESUR;20/10/2017;201709;09/2017;4.850,12 ARS;10;16,3;6,3;1342;1583,35;16.690.743,00 ARS;10;0,85;2017;1.010.183.272;1.010.183.272;0;ok;2.130.617.662;3;1708,2;1.614.249;1708,2;1.614.249;423.223.521;423.223.521;0;-34,6372631;-58,3749881;ESC. PRIMARIA Nｰ 15 - ARZOBISPO MARIANO ANTONIO ESPINOSA , JARDIN DE INF. NUCLEADO A (ANEXO 2) Y ESC. NORMAL SUP. Nｰ 05 - GRAL D. MARTIN MIGUEL DE GUEMES;MINISTERIO DE EDUCACION ;36.763.157;AREA EDUC. PRIMARIA D.E.5
2;61360;520743;4.759,39 ARS;0;JUFRE 141   - CAPITAL FEDERAL                     ;ESCUELA DE ARTE DRAMATICO     ;BT;44372;1858,0;10/8/2017;11/9/2017;EDESUR;20/10/2017;201709;09/2017;3.331,57 ARS;10;10,61;0,61;1151;1358,2;12.014.643,00 ARS;13;0,85;2017;657.548.743;657.548.743;0;ok;5.231.585.023;10;1708,2;1.563.003;2220,66;0;2.375.056.417;2.828.743.328;-4.536.869.107;-34,5977239;-58,4303044;ESCUELA DE ARTE DRAMATICO -ANEXO-;MINISTERIO DE CULTURA;21.997.257;ESCUELA METROPOLITANA DE ARTE DRAMATICO
2;271216;512661;33.610,03 ARS;0;PASEO COLON AV 650   - CAPITAL FEDERAL            ;GCBA ESCUELA TECNICA  N 1 DE.4;BT;61678;16320,0;31/7/2017;30/8/2017;EDESUR;20/10/2017;201709;09/2017;23.527,02 ARS;23;61,2;38,2;10114;11929,92;7.462,12 ARS;43;0,85;2017;3.792.835.351;3.792.835.351;0;ok;0;0;3928,86;9.787.986;7345,26;4.663.386;1.747.292.994;1.529.697.353;2.175.956.406;-34,6152155;-58,3687638;ESC.TECNICA Nｰ01 ING. OTTO KRAUSE - SUP. ED. MED. Y TEC. REGION II - DE 4 Y 5;MINISTERIO DE EDUCACION ;14217,99;AREA ED. MEDIA Y TEC. D.E. 4
2;104948;513982;7.349,98 ARS;0;SAENZ MANUELA 400   - CAPITAL FEDERAL             ;GCBA PUENTE DE LA MUJER       ;BT;80692;1600,0;1/8/2017;31/8/2017;EDESUR;20/10/2017;201709;09/2017;5.144,99 ARS;24;24;0;992;1169,6;1.757,30 ARS;24;0,85;2017;1.487.386.412;1.487.386.412;0;ok;0;0;4099,68;0;4099,68;0;5.222.295.374;5.222.295.374;0;-34,6065712;-58,3631529;PUENTE DE LA MUJER;MINISTERIO DE AMBIENTE Y ESPACIO PUBLICO;4423,08;PUENTE DE LA MUJER
2;15023058;515628;22.330,60 ARS;0;JUNCAL 690   - CAPITAL FEDERAL                    ;DIR.GRAL DE ENSENANZA         ;BT;18410;13980,0;3/8/2017;4/9/2017;EDESUR;20/10/2017;201709;09/2017;15.631,42 ARS;31;36,34;5,34;8664;10219,38;50.279.043,00 ARS;35;0,85;2017;2.252.150.926;2.252.150.926;0;ok;0;0;5295,42;13.682.682;5978,7;3.433.482;848.840.594;8.053.214.659;4.351.912.812;-34,5929006;-58,3768661;AREA EDUC. INICIAL  D.E. 1;MINISTERIO DE EDUCACION ;70.833.157;AREA EDUC. INICIAL  D.E. 1
2;176190;520893;19.535,34 ARS;0;CAMARGO 645   - CAPITAL FEDERAL                   ;GCBA - COMISARIA 27           ;BT;105327;10721,0;10/8/2017;11/9/2017;EDESUR;20/10/2017;201709;09/2017;13.674,74 ARS;37;39,09;2,09;6644;7837,05;44.137.952,00 ARS;47;0,85;2017;2.422.580.619;2.422.580.619;0;ok;0;0;6320,34;5.355.207;8028,54;0;8.733.201.035;1.022.699.511;-1.493.794.073;-34,5994479;-58,441112;COMISARIA 27;MINISTERIO DE JUSTICIA Y SEGURIDAD;72.844.948;COMISARIA 27
2;15052175;515508;20.098,07 ARS;0;BRIN MINISTRO 615   - CAPITAL FEDERAL             ;G.C.B.A. MUSEO DEL CINE       ;BT;99331;11824,0;28/7/2017;29/8/2017;EDESUR;20/10/2017;201709;09/2017;14.068,65 ARS;38;38;0;7328;8643,34;45.392.333,00 ARS;48;0,85;2017;2.355.028.486;2.355.028.486;0;ok;0;0;6491,16;0;8199,36;0;8.268.634.343;1.044.459.075;-2.175.956.406;-34,6295501;-58,3605424;MUSEO DEL CINE PABLO DUCRﾓS HICKEN;MINISTERIO DE CULTURA;69.154.967;MUSEO DEL CINE PABLO DUCRﾓS HICKEN
2;8246;2123449656;16.565,58 ARS;0;EL SALVADOR 5528                            ;GCBA COLEGIO NACIONAL AVELLANEDA                  ;MT;4284043676;6387,0;31/8/2017;28/9/2017;EDENOR;12/10/2017;201709;09/2017;11.595,91 ARS;23;36;13;3420;4668,9;3.979.681.643,00 ARS;29;0,88;2017;194.307.416;2.231.079.618;-2.880.054.586;inconsistencia;0;0;4232,69;3.588.585;5336,87;1.932.315;9.962.974.733;9.259.705.929;7.032.688.047;-34,5839503;-58,4348812;COLEGIO Nｰ04 NICOLAS AVELLANEDA;MINISTERIO DE EDUCACION ;7.916.998.357;AREA ED. MEDIA Y TEC. D.E. 9
2;41586;2123509240;12.736,92 ARS;0;SCALABRINI ORTIZ RAUL AVDA 1350             ;COMISARÍA Nº- 25 - CIRC. V;MT;1534278047;7158,0;30/8/2017;29/9/2017;EDENOR;13/10/2017;201709;09/2017;8.915,84 ARS;10;19;9;2653;5232,5;315.977.557,00 ARS;15;0,94;2017;6.896.079.151;1.177.514.243;-4.879.063.279;inconsistencia;0;0;1840,3;2.484.405;2760,45;1104,18;550.893.897;4.922.881.633;5.860.573.373;-34,592566;-58,427588;COMISARﾍA 25;MINISTERIO DE JUSTICIA Y SEGURIDAD;434.464.443;COMISARIA 25
2;66798404;528997;4.675,37 ARS;0;MONTES DE OCA AV 807   - CAPITAL FEDERAL          ;ESC.N 15 D.E. N 5             ;BT;22850;1993,0;30/8/2017;28/9/2017;EDESUR;20/11/2017;201710;10/2017;3.272,76 ARS;10;10;0;1235;1456,88;11.839.467,00 ARS;10;0,85;2017;6.197.443.384;6.197.443.384;0;ok;2.130.617.662;3;1708,2;0;1708,2;0;2.175.956.406;2.175.956.406;0;-34,6372631;-58,3749881;ESC. PRIMARIA Nｰ 15 - ARZOBISPO MARIANO ANTONIO ESPINOSA , JARDIN DE INF. NUCLEADO A (ANEXO 2) Y ESC. NORMAL SUP. Nｰ 05 - GRAL D. MARTIN MIGUEL DE GUEMES;MINISTERIO DE EDUCACION ;20.345.433;AREA EDUC. PRIMARIA D.E.5
2;61360;536471;6.830,06 ARS;0;JUFRE 141   - CAPITAL FEDERAL                     ;ESCUELA DE ARTE DRAMATICO     ;BT;44372;1990,0;11/9/2017;11/10/2017;EDESUR;20/11/2017;201710;10/2017;4.781,04 ARS;10;16,5;6,5;1233;1454,69;16.471.505,00 ARS;13;0,85;2017;1.022.578.158;1.022.578.158;0;ok;5.231.585.023;10;1708,2;1.665.495;2220,66;896.805;4.297.513.902;3.971.120.441;3.263.934.609;-34,5977239;-58,4303044;ESCUELA DE ARTE DRAMATICO -ANEXO-;MINISTERIO DE CULTURA;37.282.195;ESCUELA METROPOLITANA DE ARTE DRAMATICO
2;271216;529153;31.016,59 ARS;0;PASEO COLON AV 650   - CAPITAL FEDERAL            ;GCBA ESCUELA TECNICA  N 1 DE.4;BT;61678;14680,0;30/8/2017;28/9/2017;EDESUR;20/11/2017;201710;10/2017;21.711,61 ARS;23;58;35;9098;10731,08;68.979.248,00 ARS;44;0,85;2017;3.594.517.163;3.594.517.163;0;ok;0;0;3928,86;8968,05;7516,08;3587,22;1.642.847.087;1.414.371.664;2.284.754.226;-34,6152155;-58,3687638;ESC.TECNICA Nｰ01 ING. OTTO KRAUSE - SUP. ED. MED. Y TEC. REGION II - DE 4 Y 5;MINISTERIO DE EDUCACION ;133.875.852;AREA ED. MEDIA Y TEC. D.E. 4
2;104948;530896;7.077,42 ARS;0;SAENZ MANUELA 400   - CAPITAL FEDERAL             ;GCBA PUENTE DE LA MUJER       ;BT;80692;1300,0;31/8/2017;29/9/2017;EDESUR;20/11/2017;201710;10/2017;4.954,19 ARS;24;24;0;806;950,3;1.697,52 ARS;24;0,85;2017;1.487.386.412;1.487.386.412;0;ok;0;0;4099,68;0;4099,68;0;5.222.295.374;5.222.295.374;0;-34,6065712;-58,3631529;PUENTE DE LA MUJER;MINISTERIO DE AMBIENTE Y ESPACIO PUBLICO;4429,6;PUENTE DE LA MUJER
2;15023058;531216;20.972,08 ARS;0;JUNCAL 690   - CAPITAL FEDERAL                    ;DIR.GRAL DE ENSENANZA         ;BT;18410;13034,0;4/9/2017;3/10/2017;EDESUR;20/11/2017;201710;10/2017;14.680,46 ARS;31;34,91;3,91;8078;9527,85;47.320.205,00 ARS;35;0,85;2017;2.163.527.485;2.163.527.485;0;ok;0;0;5295,42;10.018.593;5978,7;0;8.021.663.291;7.615.847.421;4.058.158.697;-34,5929006;-58,3768661;AREA EDUC. INICIAL  D.E. 1;MINISTERIO DE EDUCACION ;67.122.095;AREA EDUC. INICIAL  D.E. 1
2;176190;536113;18.756,93 ARS;0;CAMARGO 645   - CAPITAL FEDERAL                   ;GCBA - COMISARIA 27           ;BT;105327;9752,0;11/9/2017;10/10/2017;EDESUR;20/11/2017;201710;10/2017;13.129,85 ARS;37;39,48;2,48;6044;7128,71;42.425.405,00 ARS;45;0,85;2017;2.446.750.648;2.446.750.648;0;ok;0;0;6320,34;6.354.504;7686,9;0;8.860.494.485;9.791.803.827;-9.313.093.418;-34,5994479;-58,441112;COMISARIA 27;MINISTERIO DE JUSTICIA Y SEGURIDAD;73.856.795;COMISARIA 27
2;15052175;530839;22.729,42 ARS;0;BRIN MINISTRO 615   - CAPITAL FEDERAL             ;G.C.B.A. MUSEO DEL CINE       ;BT;99331;13560,0;29/8/2017;28/9/2017;EDESUR;20/11/2017;201710;10/2017;15.910,59 ARS;38;41,04;3,04;8404;9912,36;5.111.919,00 ARS;47;0,85;2017;2.543.430.765;2.543.430.765;0;ok;0;0;6491,16;7.789.392;8028,54;0;9.260.870.464;1.022.699.511;-9.661.246.443;-34,6295501;-58,3605424;MUSEO DEL CINE PABLO DUCRﾓS HICKEN;MINISTERIO DE CULTURA;7.705.141;MUSEO DEL CINE PABLO DUCRﾓS HICKEN
2;8246;2127717310;16.987,89 ARS;0;EL SALVADOR 5528                            ;GCBA COLEGIO NACIONAL AVELLANEDA                  ;MT;4284043676;8003,0;28/9/2017;27/10/2017;EDENOR;10/11/2017;201710;10/2017;11.891,52 ARS;23;33;10;4445;5850,19;4.076.995.568,00 ARS;30;0,87;2017;1.870.196.185;2.045.156.317;-174.960.132;ok;0;0;4232,69;2760,45;5520,9;828.135;8.908.071.526;8.087.591.254;8.204.802.721;-34,5839503;-58,4348812;COLEGIO Nｰ04 NICOLAS AVELLANEDA;MINISTERIO DE EDUCACION ;7.060.704.432;AREA ED. MEDIA Y TEC. D.E. 9
2;41586;2127818951;11.263,46 ARS;0;SCALABRINI ORTIZ RAUL AVDA 1350             ;COMISARÍA Nº- 25 - CIRC. V;MT;1534278047;6328,0;29/9/2017;30/10/2017;EDENOR;13/11/2017;201710;10/2017;7.884,42 ARS;10;17;7;2705;4625,77;2.839.648.634,00 ARS;15;0,92;2017;7.241.969.674;1.053.565.375;-3.293.684.079;inconsistencia;0;0;1840,3;1.932.315;2760,45;552,09;4.805.670.165;4.219.612.828;5.860.573.373;-34,592566;-58,427588;COMISARﾍA 25;MINISTERIO DE JUSTICIA Y SEGURIDAD;3.798.041.366;COMISARIA 25
2;66798404;544331;4.815,52 ARS;0;MONTES DE OCA AV 807   - CAPITAL FEDERAL          ;ESC.N 15 D.E. N 5             ;BT;22850;2140,0;28/9/2017;30/10/2017;EDESUR;20/12/2017;201711;11/2017;3.370,86 ARS;10;10;0;1326;1564,34;12.146.967,00 ARS;10;0,85;2017;6.197.443.384;6.197.443.384;0;ok;2.130.617.662;3;1708,2;0;1708,2;0;2.175.956.406;2.175.956.406;0;-34,6372631;-58,3749881;ESC. PRIMARIA Nｰ 15 - ARZOBISPO MARIANO ANTONIO ESPINOSA , JARDIN DE INF. NUCLEADO A (ANEXO 2) Y ESC. NORMAL SUP. Nｰ 05 - GRAL D. MARTIN MIGUEL DE GUEMES;MINISTERIO DE EDUCACION ;20.364.833;AREA EDUC. PRIMARIA D.E.5
2;61360;552641;6.025,08 ARS;0;JUFRE 141   - CAPITAL FEDERAL                     ;ESCUELA DE ARTE DRAMATICO     ;BT;44372;1328,0;11/10/2017;9/11/2017;EDESUR;20/12/2017;201711;11/2017;4.217,56 ARS;10;15,94;5,94;823;970,77;14.713.852,00 ARS;13;0,85;2017;9.878.724.754;9.878.724.754;0;ok;5.231.585.023;10;1708,2;15.220.062;2220,66;7.533.162;4.114.733.564;3.788.340.103;3.263.934.609;-34,5977239;-58,4303044;ESCUELA DE ARTE DRAMATICO -ANEXO-;MINISTERIO DE CULTURA;35.829.248;ESCUELA METROPOLITANA DE ARTE DRAMATICO
2;82565;547258;9.170,92 ARS;0;ALEM LEANDRO AV 1002   - CAPITAL FEDERAL          ;GCBA - METROBUS DEL BAJO      ;BT;106698;6095,0;3/10/2017;2/11/2017;EDESUR;20/12/2017;201711;11/2017;6.419,64 ARS;13;13;0;3777;4455,45;21.670.138,00 ARS;13;0,85;2017;8.056.676.399;8.056.676.399;0;ok;0;0;2220,66;0;2220,66;0;2.828.743.328;2.828.743.328;0;-34,596018;-58,3727834;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;25.484.562;METROBUS
2;47708;545330;10.428,93 ARS;0;PASEO COLON AV 381   - CAPITAL FEDERAL            ;GCBA - METROBUS DEL BAJO      ;BT;106668;6501,0;29/9/2017;31/10/2017;EDESUR;20/12/2017;201711;11/2017;7.300,25 ARS;17;17;0;4029;4752,23;24.391.024,00 ARS;17;0,85;2017;1.053.565.375;1.053.565.375;0;ok;0;0;2903,94;0;2903,94;0;369.912.589;369.912.589;0;-34,6122091;-58,3697383;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;32.375.976;METROBUS
2;61031;546764;12.333,29 ARS;0;PASEO COLON AV 508   - CAPITAL FEDERAL            ;GCBA - METROBUS DEL BAJO      ;BT;106682;8051,0;4/10/2017;31/10/2017;EDESUR;20/12/2017;201711;11/2017;8.633,30 ARS;19;19;0;4990;5885,28;28.355.644,00 ARS;19;0,85;2017;1.177.514.243;1.177.514.243;0;ok;0;0;3245,58;0;3245,58;0;4.134.317.171;4.134.317.171;0;-34,613671;-58,368948;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;36.124.456;METROBUS
2;30068;546639;7.867,83 ARS;0;PASEO COLON AV 708   - CAPITAL FEDERAL            ;GCBA - METROBUS DEL BAJO      ;BT;106699;4302,0;6/10/2017;30/10/2017;EDESUR;20/12/2017;201711;11/2017;5.507,48 ARS;19;19;0;2666;3144,76;18.435.602,00 ARS;19;0,85;2017;1.177.514.243;1.177.514.243;0;ok;0;0;3245,58;0;3245,58;0;4.134.317.171;4.134.317.171;0;-34,6158086;-58,3686786;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;28.795.098;METROBUS
2;114551;548170;5.370,34 ARS;0;ALEM LEANDRO AV 807   - CAPITAL FEDERAL           ;GCBA - METROBUS DEL BAJO      ;BT;106745;158,0;4/10/2017;3/11/2017;EDESUR;20/12/2017;201711;11/2017;3.759,24 ARS;21;21;0;98;115,5;13.258.952,00 ARS;21;0,85;2017;1.301.463.111;1.301.463.111;0;ok;0;0;3587,22;0;3587,22;0;4.569.508.453;4.569.508.453;0;-34,5975551;-58,3718647;METROBUS;MINISTERIO DE DESARROLLO URBANO Y TRANSPORTE;39.289.448;METROBUS
2;271216;544473;33.550,42 ARS;0;PASEO COLON AV 650   - CAPITAL FEDERAL            ;GCBA ESCUELA TECNICA  N 1 DE.4;BT;61678;16680,0;28/9/2017;30/10/2017;EDESUR;20/12/2017;201711;11/2017;23.485,29 ARS;23;60;37;10337;12193,08;74.507.319,00 ARS;45;0,85;2017;371.846.603;371.846.603;0;ok;0;0;3928,86;9480,51;7686,9;3843,45;1.708.125.779;1.468.770.574;2.393.552.047;-34,6152155;-58,3687638;ESC.TECNICA Nｰ01 ING. OTTO KRAUSE - SUP. ED. MED. Y TEC. REGION II - DE 4 Y 5;MINISTERIO DE EDUCACION ;139.066.081;AREA ED. MEDIA Y TEC. D.E. 4
2;104948;546702;7.358,33 ARS;0;SAENZ MANUELA 400   - CAPITAL FEDERAL             ;GCBA PUENTE DE LA MUJER       ;BT;80692;1600,0;29/9/2017;31/10/2017;EDESUR;20/12/2017;201711;11/2017;5.150,83 ARS;24;24;0;992;1169,6;17.591.262,00 ARS;24;0,85;2017;1.487.386.412;1.487.386.412;0;ok;0;0;4099,68;0;4099,68;0;5.222.295.374;5.222.295.374;0;-34,6065712;-58,3631529;PUENTE DE LA MUJER;MINISTERIO DE AMBIENTE Y ESPACIO PUBLICO;44.296.038;PUENTE DE LA MUJER
2;15023058;547099;21.314,88 ARS;0;JUNCAL 690   - CAPITAL FEDERAL                    ;DIR.GRAL DE ENSENANZA         ;BT;18410;13040,0;3/10/2017;2/11/2017;EDESUR;20/12/2017;201711;11/2017;14.920,42 ARS;31;35,93;4,93;8081;9532,24;48.057.452,00 ARS;35;0,85;2017;2.226.741.408;2.226.741.408;0;ok;0;0;5295,42;12.632.139;5978,7;2.382.939;8.354.584.621;791.939.334;4.351.912.812;-34,5929006;-58,3768661;AREA EDUC. INICIAL  D.E. 1;MINISTERIO DE EDUCACION ;69.768.948;AREA EDUC. INICIAL  D.E. 1
2;176190;552187;17.628,95 ARS;0;CAMARGO 645   - CAPITAL FEDERAL                   ;GCBA - COMISARIA 27           ;BT;105327;9441,0;10/10/2017;9/11/2017;EDESUR;20/12/2017;201711;11/2017;12.340,27 ARS;37;37;0;5851;6901,37;39.987.767,00 ARS;43;0,85;2017;2.293.054.052;2.293.054.052;0;ok;0;0;6320,34;0;7345,26;0;8.051.038.702;9.356.612.546;-1.305.573.844;-34,5994479;-58,441112;COMISARIA 27;MINISTERIO DE JUSTICIA Y SEGURIDAD;67.288.033;COMISARIA 27
2;15052175;546629;21.456,94 ARS;0;BRIN MINISTRO 615   - CAPITAL FEDERAL             ;G.C.B.A. MUSEO DEL CINE       ;BT;99331;13288,0;28/9/2017;27/10/2017;EDESUR;20/12/2017;201711;11/2017;15.019,86 ARS;38;38;0;8235;9713,53;48.372.914,00 ARS;46;0,85;2017;2.355.028.486;2.355.028.486;0;ok;0;0;6491,16;0;7857,72;0;8.268.634.343;1.000.939.947;-1.740.765.125;-34,6295501;-58,3605424;MUSEO DEL CINE PABLO DUCRﾓS HICKEN;MINISTERIO DE CULTURA;69.061.186;MUSEO DEL CINE PABLO DUCRﾓS HICKEN
2;8246;2132064516;14.116,91 ARS;0;EL SALVADOR 5528                            ;GCBA COLEGIO NACIONAL AVELLANEDA                  ;MT;4284043676;7815,0;27/10/2017;28/11/2017;EDENOR;12/12/2017;201711;11/2017;9.881,84 ARS;23;25;2;4422;5712,77;3.459.099.194,00 ARS;29;0,87;2017;1.416.815.291;1.549.360.846;-1.325.455.546;inconsistencia;0;0;4232,69;552,09;5336,87;0;6.094.996.307;6.798.265.112;-7.032.688.047;-34,5839503;-58,4348812;COLEGIO Nｰ04 NICOLAS AVELLANEDA;MINISTERIO DE EDUCACION ;4.945.040.806;AREA ED. MEDIA Y TEC. D.E. 9
2;41586;2132188801;13.432,04 ARS;0;SCALABRINI ORTIZ RAUL AVDA 1350             ;COMISARÍA Nº- 25 - CIRC. V;MT;1534278047;6809,0;30/10/2017;29/11/2017;EDENOR;13/12/2017;201711;11/2017;9.402,43 ARS;10;22;12;2511;4977,38;3.307.772.032,00 ARS;16;0,94;2017;7.984.933.753;1.363.437.544;-5.649.441.692;inconsistencia;0;0;1840,3;3312,54;2944,48;1656,27;6.563.842.177;5.860.573.373;7.032.688.047;-34,592566;-58,427588;COMISARﾍA 25;MINISTERIO DE JUSTICIA Y SEGURIDAD;5.146.887.968;COMISARIA 25
2;61360;568469;6.348,79 ARS;32,4;JUFRE 141   - CAPITAL FEDERAL                     ;ESCUELA DE ARTE DRAMATICO     ;BT;44372;1159,0;9/11/2017;11/12/2017;EDESUR;20/1/2018;201712;12/2017;4.444,15 ARS;10;14,36;4,36;779;935,96;1.569,82 ARS;13;0,83;2017;9.649.978.663;8.899.528.699;0,750449964;inconsistencia;5.231.585.023;10;2652,2;17.345.388;3447,86;5.410.488;5.587.959.486;5.081.191.697;5.067.677.889;-34,5977239;-58,4303044;ESCUELA DE ARTE DRAMATICO -ANEXO-;MINISTERIO DE CULTURA;3810,61;ESCUELA METROPOLITANA DE ARTE DRAMATICO
